ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
7620,Barbell Banded Bench Press,Strength,Chest,Barbell,Male,,,,,strength
7621,Barbell Pin Bench Press Conventional grip (male),Strength,Chest,Barbell,Male,,,,,strength
7622,Lying Single Leg Hamstring Stretch against Wall (male),Stretching,Stretching,Body weight,,,,static,Lower body,mobility
7623,Single Arm Lat Stretch against Wall,Stretching,Stretching,Body weight,Male,,,,,mobility
7625,Dumbbell Bent Over Curl (male),Strength,Upper Arms,Dumbbell,Male,,,,,strength
7626,Landmine Squat,Strength,Thighs,Body weight,Male,,,,,strength
7627,Landmine Overhead Rear Lunge,Strength,Thighs,Body weight,Male,,,,,strength
7634,Elbow Touch and Press-up (male),Strength,Shoulders,Body weight,Male,,,,,strength
7635,Underhand Circle Draw (male),Strength,Shoulders,Body weight,Male,,,,,strength
7636,Criss Cross Upper Chest Raise (male),Strength,Chest,Body weight,Male,,,,,strength
7637,Chest Fly and Press-up (male),Strength,Chest,Body weight,Male,,,,,strength
7638,Elbow Closed Arms Pulse (male),Strength,Chest,Body weight,Male,,,,,strength
7639,Criss Cross Arms Prayer Push (male),Strength,Chest,Body weight,Male,,,,,strength
7640,Arms Forward and Behind the Neck (male),Strength,Shoulders,Body weight,Male,,,,,strength
7641,Elbow Prayer Push Circle Draw (male),Strength,Chest,Body weight,Male,,,,,strength
7642,Double High Knee Side Hop (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7643,Duck and Forward Punches (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7644,Front Hop Back Hop (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7645,Split Jump Twist Row (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7647,Dumbbell Ipsilateral Single Leg Stiff Leg Deadlift (male),Strength,Hips,Dumbbell,Male,,,,,strength
7649,Ring Neutral Grip Inverted Row,Strength,Back,Body weight,Male,,,,,strength
7650,Ring Weighted Neutral Grip Inverted Row,Strength,Back,Weighted,Male,,,,,strength
7651,Dumbbell Glute Bridge Single Arm Chest Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
7652,Dumbbell Contralateral Glute Bridge Single Arm Chest Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
7653,Dumbbell Ipsilateral Glute Bridge Single Arm Chest Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
7654,Side Duck Side (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7655,Ring Inverted Row parallel to the floor (male),Strength,Back,Suspension,Male,,,,,strength
7669,Half Squat Wall Tip Toe (male),Strength,Thighs,Body weight,Male,,,,,strength
7670,Side Plank Single Knee Drive (male),Strength,Waist,Body weight,Male,,,,,strength
7671,Swing Torso Twist (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7672,Burpee Two Star Jumps (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7673,Reverse Plank March (male),Strength,Waist,Body weight,Male,,,,,strength
7674,Trunk Twist Hop (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7675,Squat Press-up (male),Strength,Thighs,Body weight,Male,,,,,strength
7676,Alternating Hamstring Curl Pulldown (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7677,Side Crunch against Wall (male),Strength,Waist,Body weight,Male,,,,,strength
7678,Wall Side Lunge Torso Rotation (male),Strength,Hips,Body weight,Male,,,,,strength
7679,Push-up Alternate Rear Lunge against Wall (male),Strength,Chest,Body weight,Male,,,,,strength
7680,3 Point Standing Hops (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7684,Resistance Band Elbow Plank with Single Arm Pulldown,Strength,Waist,Resistance Band,Male,,,,,strength
7685,Hollow Body Tuck (male),Strength,Waist,Body weight,Male,,,,,strength
7686,Hollow Body 45 degrees (male),Strength,Waist,Body weight,Male,,,,,strength
7687,Hollow Body Hover (male),Strength,Waist,Body weight,Male,,,,,strength
7688,Weighted Hollow Body Hover (male),Strength,Waist,Weighted,Male,,,,,strength
7689,Incline Elbow Plank (male),Strength,Waist,Body weight,Male,,,,,strength
7690,Adductors Stretch Sagittal Plane (male),Stretching,Hips,Body weight,Male,,,,,mobility
7691,Adductors Stretch Coronal Plane (male),Stretching,Hips,Body weight,Male,,,,,mobility
7692,Adductors Stretch Transverse Plane (male),Stretching,Hips,Body weight,Male,,,,,mobility
7693,Sitting Alternate Knee to Elbow Twist (male),Strength,Waist,Body weight,Male,,,,,strength
7694,Lying Glute Stretch (male),Stretching,Hips,Body weight,Male,,,,,mobility
7695,Backward Neck Stretch (male),Stretching,Neck,Body weight,Male,,,,,mobility
7696,W Pose against Wall (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
7708,Ring Leg Curl with yoga block,Stretching,Thighs,Body weight,Male,,,,,mobility
7709,Ring Single Leg Curl (VERSION 2),Strength,Thighs,Body weight,Male,,,,,strength
7710,Ring Alternate Reverse Curl,Strength,Hips,Body weight,Male,,,,,strength
7711,Dumbbell Goblet Walking Lunge,Strength,Thighs,Dumbbell,Male,,,,,strength
7738,Stepback with Prayer Push (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7739,Twist Knee Drive (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7740,Standing Balance Side to Front Leg Raise (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7741,Squat and Tip Toes (male),Strength,Thighs,Body weight,Male,,,,,strength
7742,Side Step Diagonal Punches (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7743,Cable Half Kneeling Face Pull,Strength,Shoulders,Cable,Male,,,,,strength
7744,Cable Standing Supinated Face Pull (with rope),Strength,Shoulders,Cable,Male,,,,,strength
7745,Standing Supinated Face Pull (with towels),Strength,Shoulders,Body weight,Male,,,,,strength
7746,Nordic Hamstring Curl,Strength,Thighs,Body weight,Male,,,,,strength
7747,Dumbbell Prone W Raise (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
7748,Pike Push-up from deficit (male),Strength,Shoulders,Body weight,Male,,,,,strength
7749,Elevanted Pike Push-up from deficit with parallettes (male),Strength,Shoulders,Body weight,Male,,,,,strength
7750,Pike Push-up with parallettes (male),Strength,Shoulders,Body weight,Male,,,,,strength
7752,Knee In and Out Crunch (male),Strength,Waist,Body weight,Male,,,,,strength
7753,Side Plank Raise (male),Strength,Waist,Body weight,Male,,,,,strength
7770,Barbell Split Squat Front Foot Elevanted,Strength,Thighs,Barbell,Male,,,,,strength
7771,Kneeling Stay Forward Wheel Rollout (male),Strength,Waist,Body weight,Male,,,,,strength
7772,Ring Weighted Pronated Grip Inverted Row,Strength,Back,Weighted,Male,,,,,strength
7773,Barbell Cossack Squat (male),Strength,Hips,Barbell,Male,,,,,strength
7774,Kneeling Fist to Palm Switch (male),Strength,Forearms,Body weight,Male,,,,,strength
7775,Kneeling Wrist Sinkers (male),Strength,Forearms,Body weight,Male,,,,,strength
7776,Lying Raised Shoulders Windshield Wiper (male),Strength,Waist,Body weight,Male,,,,,strength
7777,Half Jumping Jack (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7778,Swing and Hops (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7779,Chop Knee Raise (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7780,Jog and Drop (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7783,Bodyweight Split Squat Front Foot Elevanted,Strength,Thighs,Body weight,Male,,,,,strength
7784,Dumbbell Split Squat Front Foot Elevanted,Strength,Thighs,Dumbbell,Male,,,,,strength
7803,Seated Alternate In Out Leg Raise over Bench,Strength,Waist,Body weight,Male,,,,,strength
7804,Seated Legs Circle over Bench,Strength,Waist,Body weight,Male,,,,,strength
7805,Seated Diagonal Knee Raise on Bench,Strength,Waist,Body weight,Male,,,,,strength
7806,Elbow To Knee Decline Side Plank (male),Strength,Waist,Body weight,Male,,,,,strength
7807,Seated In Out Leg Raise over Bench,Strength,Waist,Body weight,Male,,,,,strength
7808,Mountain Climber over Bench,Strength,Waist,Body weight,Male,,,,,strength
7818,Criss Cross Arms Outer Rotation (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7819,Standing Top to Forward Punches (male),Strength,Chest,Body weight,Male,,,,,strength
7820,Forward Side Top Presses (male),Strength,Shoulders,Body weight,Male,,,,,strength
7822,Crunch on a Bench (male),Strength,Waist,Body weight,Male,Rectus Abdominis,Obliques,,,strength
7823,L-Sit Kick Out (male),Strength,Waist,Body weight,Male,,,,,strength
7825,Squat to Jumping Jack (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7826,Twist Knee-up Punch (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7827,Lateral Shuffle Crunches (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7847,Butt Kick Jump (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7848,Side Shuffle Obliques Twist (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7849,Hopping Knee Drive (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7850,Reverse Air Cycling (male),Strength,Waist,Body weight,Male,,,,,strength
7851,Lean Back Heel Tap (male),Strength,Waist,Body weight,Male,,,,,strength
7852,Tabletop Reach and Crunch (male),Strength,Waist,Body weight,Male,,,,,strength
7853,Lying Raised Shoulders Windshield Wiper Leg Extension (male),Strength,Waist,Body weight,Male,,,,,strength
7854,Side Plank Twist Arm Delt Raise (male),Strength,Waist,Body weight,Male,,,,,strength
7855,Lower Ab Swipe (male),Strength,Waist,Body weight,Male,,,,,strength
7856,Bicycle V-up (male),Strength,Waist,Body weight,Male,,,,,strength
7857,Side Squat Jack (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7858,Mini Side Shuffles Slight Knee Raise (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7859,Explosive Dynamic Plank (male),Strength,Waist,Body weight,Male,,,,,strength
7860,Elbow Plank 3 Point Hops (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7861,Kneeling Hip Flexor Frontal (male),Strength,Hips,Body weight,Male,,,,,strength
7862,Kneeling Hip Flexor Sagital (male),Strength,Hips,Body weight,Male,,,,,strength
7863,Kneeling Hip Flexor Transverse (male),Strength,Hips,Body weight,Male,,,,,strength
7864,Lever Overhead Triceps Extension (male),Strength,Upper Arms,Leverage machine,Male,,,,,strength
7868,Dumbbell Goblet Lunge,Strength,Thighs,Dumbbell,Male,,,,,strength
7869,Ring Incline Push-up (male),Strength,Chest,Suspension,Male,,,,,strength
7870,Ring Leg Curl with yoga block and towel,Stretching,Thighs,Suspension,Male,,,,,mobility
7871,Ring Eccentric Leg Curl with yoga block and towel,Stretching,Thighs,Suspension,Male,,,,,mobility
7872,Ring Eccentric Single Leg Curl with towel,Strength,Thighs,Suspension,Male,,,,,strength
7873,Ring Single Leg Curl with towel,Strength,Thighs,Suspension,Male,,,,,strength
7874,Ring Decline Push-up,Strength,Chest,Suspension,Male,,,,,strength
7875,Ring Weighted Vest Decline Push-up,Strength,Chest,Suspension,Male,,,,,strength
7876,Ring Plank (male),Strength,Waist,Suspension,Male,,,,,strength
7877,Ring Extended Plank (male),Strength,Waist,Suspension,Male,,,,,strength
7878,Ring Incline Plank (male),Strength,Waist,Suspension,Male,,,,,strength
7879,Dumbbell Incline Triceps Kickback (male),Strength,Upper Arms,Dumbbell,Male,,,,,strength
7882,Plate Push,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7883,Landmine Deadlift,Strength,Hips,Body weight,Male,,,,,strength
7884,Lever Push-up with Towels,Strength,Chest,Leverage machine,Male,,,,,strength
7907,Brettzel with Head Turn (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
7921,Cable Seated Unilateral Bicep Curl,Strength,Upper Arms,Cable,Male,,,,,strength
7922,Cable Seated Single Arm Unilateral Bicep Curl,Strength,Upper Arms,Cable,Male,,,,,strength
7923,Cable Seated High Triceps Extension,Strength,Upper Arms,Cable,Male,,,,,strength
7924,Dumbbell Incline Shoulders Press (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
7926,Cable Seated Chest Press (male),Strength,Chest,Cable,Male,,,,,strength
7927,Cable Seated Single Arm Chest Press (male),Strength,Chest,Cable,Male,,,,,strength
7928,Bodyweight Seated Single Arm Concentration Curl,Strength,Upper Arms,Body weight,Male,,,,,strength
7931,Cable Incline Inner Biceps Curl,Strength,Upper Arms,Cable,Male,,,,,strength
7932,Cable Single Arm Bench Press,Strength,Chest,Cable,Male,,,,,strength
7933,Barbell Pullover with Bench Press (male),Strength,Chest,Barbell,Male,,,,,strength
7935,Lever Supinated Grip Seated Row (plate loaded),Strength,Back,Leverage machine,Male,,,,,strength
7936,Cable Standing Single Delt Row (VERSION 2) (male),Strength,Shoulders,Cable,Male,,,,,strength
7980,Hanging Oblique Knee Raise on Parallel Bars,Strength,Waist,Body weight,Male,,,,,strength
7982,Standing Elbow Circle (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
7986,Standing Biceps Curl Door Frame (male),Strength,Upper Arms,Body weight,Male,,,,,strength
7987,Cable Standing Alternate Chest Fly,Strength,Chest,Cable,Male,,,,,strength
7992,Frog Crunch Hold,Strength,Waist,Body weight,Male,,,,,strength
7994,Dumbbell Glute Bridge Chest Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
7996,Dumbbell Goblet Squat Side Shuffle (male),Aerobic,Plyometrics,Dumbbell,Male,,,,,strength
7997,Dumbbell Incline Alternate Fly,Strength,Chest,Dumbbell,Male,,,,,strength
8001,Kettlebell Goblet Pulse Squat (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8002,Resistance Band Wide Stance Anti Rotation Chop (male),Strength,Shoulders,Resistance Band,Male,,,,,strength
8003,Dumbbell 3 Point Bench Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
8004,Dumbbell 2 Point Bench Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
8005,Dumbbell Opposite 2 Point Bench Press (male),Strength,Chest,Dumbbell,Male,,,,,strength
8006,Bodyweight Lateral Step-up (male),Strength,Thighs,Body weight,Male,,,,,strength
8007,Kettlebell Lateral Step-up (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8008,Ring Neutral Grip Chin-up (male),Strength,Back,Body weight,Male,,,,,strength
8009,Self Assisted Neutral Grip Chin-up (male),Strength,Back,Body weight,Male,,,,,strength
8010,Neutral Grip Chin-up (male),Strength,Back,Body weight,Male,,,,,strength
8011,Lever Assisted Neutral Grip Chin-up (male),Strength,Back,Leverage machine,Male,,,,,strength
8012,Kettlebell Goblet Lateral Step-up (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8013,Bridge Yoga Pose Setu Bandha Sarvangasana (male),Stretching,Stretching,Band,,,,static,Full body / dynamic mobility,mobility
8014,Single Leg Bridge Pose (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8015,Glute Bridge from Bench (male),Strength,Hips,Body weight,Male,,,,,strength
8016,Glute Single Leg Bridge from Bench (male),Strength,Hips,Body weight,Male,,,,,strength
8017,Weighted Kettlebell Glute Single Leg Bridge from Bench (male),Strength,Hips,Weighted,Male,,,,,strength
8018,High Plank Shoulder Tap (male),Strength,Waist,Body weight,Male,,,,,strength
8019,High Plank Hip Tap (male),Strength,Waist,Body weight,Male,,,,,strength
8020,Weighted Bar Standing Lateral Raise (male),Strength,Shoulders,Weighted,Male,,,,,strength
8021,Resistance Band Standing Wood Chopper (male),Strength,Waist,Resistance Band,Male,,,,,strength
8022,Landmine Standing Side Bend (male),Strength,Waist,Barbell,Male,,,,,strength
8023,Cable Standing Wood Chopper (male),Strength,Waist,Cable,Male,,,,,strength
8024,Dumbbell Wood Chop (male),Strength,Waist,Dumbbell,Male,,,,,strength
8025,Kettlebell Wood Chop (male),Strength,Waist,Kettlebell,Male,,,,,strength
8026,Straight Arm Side Plank (male),Strength,Waist,Body weight,Male,,,,,strength
8027,Stepback Opposite Crunch (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8028,Rainbow Switching Toe Tap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8029,Touchdown Heel Tap Jump (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8030,Power-up Jump (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8057,Frog Crunch (male),Strength,Waist,Body weight,Male,,,,,strength
8059,Sideward Shuffle (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8060,Standing Lateral Stretch (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8061,Standing Shoulder Medial and Lateral Rotation (male),Stretching,Stretching,Body weight,,,,dynamic,Upper body,mobility
8063,Standing Side Circle Stretch (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8064,Standing Shoulder Inferior Capsule Stretch (male),Stretching,Stretching,Body weight,,,,static,Upper body,mobility
8073,Alternate Foot Hopscotch (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8074,Curtsey Side Step (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8075,Dumbbell Single Leg Hip Thrust,Strength,Hips,Dumbbell,Male,Gluteus Maximus,"Hamstrings, Quadriceps",,,strength
8076,Weighted Plate Push-up,Strength,Chest,Weighted,Male,,,,,strength
8079,Bottle Weighted Front Squat (male),Strength,Hips,Weighted,Male,,,,,strength
8080,Bottle Weighted Lateral Raise (male),Strength,Shoulders,Weighted,Male,,,,,strength
8081,Side to Side Squat (male),Strength,Thighs,Body weight,Male,,,,,strength
8082,Resistance Band Squat Step Out (male),Strength,Hips,Resistance Band,Male,,,,,strength
8085,Resistance Band Standing Balance Hip Abduction (male),Strength,Hips,Resistance Band,Male,,,,,strength
8088,Cable Kneeling Glute Kickback (male),Strength,Hips,Cable,Male,,,,,strength
8091,Resistance Band Standing Balance Glute Kickback (VERSION 2) (male),Strength,Hips,Resistance Band,Male,,,,,strength
8094,Resistance Band Standing External Rotation (male),Strength,Back,Resistance Band,Male,,,,,strength
8133,Forward Backward Quick Step (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8134,Side to Side Quick Step (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8135,Lying Alternate Sole Kick (male),Strength,Hips,Body weight,Male,,,,,strength
8136,Lying Hip Knee Raise (male),Strength,Waist,Body weight,Male,,,,,strength
8137,Lying Alternate Knee Tuck (male),Strength,Hips,Body weight,Male,,,,,strength
8138,Plank Scapula Push-up (male),Strength,Back,Body weight,Male,,,,,strength
8139,Interlock Fist Circle Draw (male),Strength,Shoulders,Body weight,Male,,,,,strength
8140,Standing Y-up (male),Strength,Shoulders,Body weight,Male,,,,,strength
8141,Cable Standing Crossover (male),Strength,Chest,Cable,Male,,,,,strength
8142,Resistance Band Lying Leg Press (male),Strength,Thighs,Resistance Band,Male,,,,,strength
8143,Triceps Dip on High Parallel Bars (male),Strength,Upper Arms,Body weight,Male,,,,,strength
8164,Weighted Neutral Grip Chin-up (male),Strength,Back,Weighted,Male,,,,,strength
8165,Resistance Band Assisted Neutral Grip Chin-up (male),Strength,Back,Resistance Band,Male,,,,,strength
8166,Resistance Band X Side Walk (male),Aerobic,Plyometrics,Resistance Band,Male,,,,,cardio
8177,Side to Side Punches (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8178,Lying Cycle Punches (male),Strength,Waist,Body weight,Male,,,,,strength
8179,Overhead Leg Lift Tap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8180,Slight Lean Step Out (male),Strength,Waist,Body weight,Male,,,,,strength
8181,Plank Hands Tap Feet Tap (male),Strength,Waist,Body weight,Male,,,,,strength
8182,Fast Sit-up Slow Down (male),Strength,Waist,Body weight,Male,,,,,strength
8183,Downward Dog Crunch (male),Strength,Waist,Body weight,Male,,,,,strength
8184,Twisting Woodchopper (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8189,Wide Chin-up (male),Strength,Back,Body weight,Male,,,,,strength
8191,Cable Standing Hip Flexion (male),Strength,Hips,Cable,Male,,,,,strength
8192,Dumbbell Sumo Deadlift (male),Strength,Hips,Dumbbell,Male,,,,,strength
8193,Cable Reverse Woodchop,Strength,Waist,Cable,Male,,,,,strength
8194,Lying Knee Raise (male),Strength,Waist,Body weight,Male,,,,,strength
8195,Sitting Side Bend on a chair,Strength,Waist,Body weight,Male,,,,,strength
8196,Sitting Opposite Touch on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8197,Sitting Swimmer on a Chair (male),Strength,Shoulders,Body weight,Male,,,,,strength
8198,Sitting StepOut Hands-up on a Chair (male),Strength,Shoulders,Body weight,Male,,,,,strength
8199,Sitting Woodchopper on a Chair,Strength,Waist,Body weight,Male,,,,,strength
8200,Sitting Prayer Chest Squeeze on a Chair (male),Strength,Chest,EZ Barbell,Male,,,,,strength
8201,Sitting Alternate Overhead Under Knee Clap on a Chair (male),Strength,Shoulders,Body weight,Male,,,,,strength
8202,Sitting Alternate Abduction Twist on a Chair,Strength,Hips,Body weight,Male,,,,,strength
8203,Sitting Russian Twist on a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8204,Sitting Swimming Knee Raise on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8205,Sitting Air Bike on a Chair (male),Strength,Waist,Body weight,Male,,,,,cardio
8206,Lying 90 degrees Alternate Leg Extension (male),Strength,Hips,Body weight,Male,,,,,strength
8219,Lever Air Walk (male),Aerobic,Cardio,Leverage machine,Male,,,,,cardio
8220,Deep Knee Bend,Strength,Thighs,Body weight,Male,,,,,strength
8221,Dumbbell Lateral Raise Plank (male),Strength,Waist,Dumbbell,Male,,,,,strength
8222,Dumbbell Underhand Renegade Row (male),Strength,Waist,Dumbbell,Male,,,,,strength
8223,Dumbbell Renegade Row on Stability Ball (male),Strength,Waist,Dumbbell,Male,,,,,strength
8224,Resistance Band Renegade Row (male),Strength,Waist,Resistance Band,Male,,,,,strength
8225,Dumbbell Renegade Row Walk,Strength,Waist,Dumbbell,Male,,,,,strength
8249,Squat Bounce (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8267,Dumbbell March on Spot Overhead Press (male),Strength,Plyometrics,Dumbbell,Male,,,,,strength
8269,Cross Arms Triceps Extension (male),Strength,Upper Arms,Body weight,Male,,,,,strength
8270,Fist Push-up (male),Strength,Chest,Body weight,Male,,,,,strength
8271,Bodyweight Skullcrusher (male),Strength,Upper Arms,Body weight,Male,,,,,strength
8272,Around the World Lying on Floor (male),Strength,Back,Body weight,Male,,,,,strength
8273,Standing Top Grab Front Grab (male),Strength,Chest,Body weight,Male,,,,,strength
8274,Biceps Curl under Table (male),Strength,Upper Arms,Body weight,Male,,,,,strength
8275,Knuckle Push-up against Wall (male),Strength,Chest,Body weight,Male,,,,,strength
8287,Curtsey Cross Punch (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
8288,Alternating Hamstring Curl Overhead Clap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8289,Side Lying Chest Stretch (male),Stretching,Chest,Body weight,Male,,,,,mobility
8290,Lying Punches (male),Strength,Chest,Body weight,Male,,,,,strength
8291,Weighted Lying Svend Press (male),Strength,Chest,Weighted,Male,,,,,strength
8292,Lying Arm Crossover (male),Strength,Chest,Body weight,Male,,,,,strength
8293,Kettlebell Atlas Swing (male),Strength,Waist,Kettlebell,Male,,,,,strength
8294,Cable One Arm Front Raise (male),Strength,Shoulders,Cable,Male,,,,,strength
8295,Cable Goblet Squat (male),Strength,Thighs,Cable,Male,,,,,strength
8296,Cable Romanian Deadlift (male),Strength,Hips,Cable,Male,,,,,strength
8297,Cable Straight Arm Pulldown (with rope attachment),Strength,Back,Cable,Male,,,,,strength
8298,Dumbbell Single Arm Clean and Press (male),Strength,Weightlifting,Dumbbell,Male,,,,,strength
8299,Cable Half Kneeling Single Arm Row (VERSION 2) (male),Strength,Back,Cable,Male,,,,,strength
8300,Seated Alternate Knee Raises on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8301,Seated Lean Back Open and Close on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8302,Seated Air Bike on a Chair (VERSION 2) (male),Strength,Waist,Body weight,Male,,,,,cardio
8303,Seated Upright Twists on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8304,Seated Knee Raise Leg Raise on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8305,Seated Under Knee Clap on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8306,Seated Knee Thrust on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8307,Seated Windshield Wipers on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8308,Seated Alternate Foot Taps on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8309,Seated Lean Back Cycling on a Chair (male),Strength,Waist,Body weight,Male,,,,,cardio
8310,Seated Leg Raises on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8311,Seated Side Bend on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8312,Seated Criss Cross Legs on a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8313,Seated Open Knee Leg Raise on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8314,45 degrees Lean Back Alternate Knee Raise (male),Strength,Waist,Body weight,Male,,,,,strength
8315,Figure 8 with Towels,Aerobic,Plyometrics,Body weight,Male,,,,,strength
8316,Cable Kneeling Single Arm Fly (male),Strength,Chest,Cable,Male,,,,,strength
8317,Cable Standing Single Arm Preacher Curl (male),Strength,Upper Arms,Cable,Male,,,,,strength
8318,Cable High to Low Woodchopper (male),Strength,Waist,Cable,Male,,,,,strength
8319,Kettlebell Single arm Clean and Push Press (male),Strength,Weightlifting,Kettlebell,Male,,,,,strength
8320,Cable Standing Y raises (with rope attachment) (male),Strength,Shoulders,Cable,Male,,,,,strength
8321,Weighted Plate Pullover on Stability Ball (male),Strength,Back,Weighted,Male,,,,,strength
8322,Weighted Plate Pullover (male),Strength,Back,Weighted,Male,,,,,strength
8323,Kettlebell Pullover on Stability Ball (male),Strength,Back,Kettlebell,Male,,,,,strength
8324,Weighted Plate Incline Triceps Extension,Strength,Upper Arms,Weighted,Male,,,,,strength
8325,Resistance Band Incline Triceps Extension,Strength,Upper Arms,Resistance Band,Male,,,,,strength
8326,Resistance Band Kneeling Cross Body Lat Pulldown (male),Strength,Back,Resistance Band,Male,,,,,strength
8327,Resistance Band Drag Curl (male),Strength,Upper Arms,Resistance Band,Male,,,,,strength
8328,Kettlebell Overhead Crunch (on stability ball),Strength,Waist,Kettlebell,Male,,,,,strength
8329,Dumbbell Overhead Crunch (on stability ball),Strength,Waist,Dumbbell,Male,,,,,strength
8330,Kettlebell Clean Grip Reverse Lunge (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8331,Kettlebell Half Kneeling Halo (male),Strength,Shoulders,Kettlebell,Male,,,,,strength
8332,Kettlebell Incline Pullover (male),Strength,Back,Kettlebell,Male,,,,,strength
8333,Dumbbell Incline Pullover (male),Strength,Back,Dumbbell,Male,,,,,strength
8334,Dumbbell Standing Prone Y-Raise (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
8335,Dumbbell Standing Prone Lateral Raise (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
8336,Kettlebell Standing Prone Lateral Raise (male),Strength,Shoulders,Kettlebell,Male,,,,,strength
8337,Dumbbell Hang Clean and Press (male),Strength,Weightlifting,Dumbbell,Male,,,,,strength
8338,Kettlebell Lying Woodchop,Strength,Waist,Kettlebell,Male,,,,,strength
8339,Cable Straight Leg Diagonal Kickback (male),Strength,Hips,Cable,Male,,,,,strength
8340,Cable Cross Body Hammer Curl (male),Strength,Upper Arms,Cable,Male,,,,,strength
